Timestamp,Voltage,Current,Power
2024-02-21_00-24-02,231.2,0.68,145.7
2024-02-21_00-24-03,231.3,0.68,144.6
2024-02-21_00-24-04,231.3,0.68,145.3
2024-02-21_00-24-05,231.3,0.68,145.3
2024-02-21_00-24-06,231.2,0.68,144.8
2024-02-21_00-24-07,231.3,0.68,145.7
2024-02-21_00-24-08,231.2,0.69,146.8
2024-02-21_00-24-09,231.3,0.68,144.6
2024-02-21_00-24-10,231.2,0.69,148.1
2024-02-21_00-24-11,231.2,0.69,148.1
2024-02-21_00-24-13,231.2,0.68,144.8
2024-02-21_00-24-14,231.2,0.7,149.3
2024-02-21_00-24-15,231.3,0.7,149.6
2024-02-21_00-24-16,231.3,0.69,148.2
2024-02-21_00-24-17,231.3,0.68,145.1
2024-02-21_00-24-18,231.3,0.68,145.1
2024-02-21_00-24-19,231.4,0.68,144.7
2024-02-21_00-24-20,231.4,0.67,144.4
2024-02-21_00-24-21,231.3,0.68,144.8
2024-02-21_00-24-22,231.3,0.67,144.0
2024-02-21_00-24-23,231.3,0.67,144.0
2024-02-21_00-24-24,231.4,0.67,144.3
2024-02-21_00-24-25,231.3,0.67,144.1
2024-02-21_00-24-26,231.4,0.68,145.3
2024-02-21_00-24-27,231.5,0.68,146.4
2024-02-21_00-24-28,231.4,0.68,145.2
2024-02-21_00-24-30,231.4,0.68,145.2
2024-02-21_00-24-31,231.3,0.67,144.3
2024-02-21_00-24-32,231.2,0.67,144.2
2024-02-21_00-24-33,231.2,0.69,148.9
2024-02-21_00-24-34,231.2,0.69,146.8
2024-02-21_00-24-35,231.2,0.67,144.2
2024-02-21_00-24-36,231.2,0.67,144.2
2024-02-21_00-24-37,231.2,0.68,144.8
2024-02-21_00-24-38,231.3,0.7,151.2
2024-02-21_00-24-39,231.2,0.68,146.4
2024-02-21_00-24-40,231.4,0.68,144.7
2024-02-21_00-24-41,231.4,0.69,148.6
2024-02-21_00-24-42,231.4,0.69,148.6
2024-02-21_00-24-43,231.4,0.69,148.5
2024-02-21_00-24-44,231.5,0.69,147.4
2024-02-21_00-24-45,231.5,0.69,149.5
2024-02-21_00-24-47,231.5,0.7,151.8
2024-02-21_00-24-48,231.5,0.7,150.0
2024-02-21_00-24-49,231.5,0.7,150.0
2024-02-21_00-24-50,231.5,0.69,147.9
2024-02-21_00-24-51,231.5,0.7,151.2
2024-02-21_00-24-52,231.4,0.68,144.8
2024-02-21_00-24-53,231.3,0.68,145.0
2024-02-21_00-24-54,231.3,0.68,144.8
2024-02-21_00-24-55,231.3,0.68,144.8
2024-02-21_00-24-56,231.4,0.68,144.8
2024-02-21_00-24-57,231.4,0.68,144.8
2024-02-21_00-24-58,231.4,0.68,144.9
2024-02-21_00-24-59,231.4,0.68,144.9
2024-02-21_00-25-00,231.4,0.68,145.7
2024-02-21_00-25-01,231.4,0.68,145.7
2024-02-21_00-25-02,231.4,0.68,144.7
2024-02-21_00-25-04,231.4,0.7,149.7
2024-02-21_00-25-05,231.3,0.7,150.2
2024-02-21_00-25-06,231.4,0.68,144.8
2024-02-21_00-25-07,231.4,0.68,144.8
2024-02-21_00-25-08,231.5,0.68,145.2
2024-02-21_00-25-09,231.5,0.7,150.7
2024-02-21_00-25-10,231.4,0.69,149.0
2024-02-21_00-25-11,231.4,0.7,151.6
2024-02-21_00-25-12,231.5,0.72,154.7
2024-02-21_00-25-13,231.5,0.72,154.7
2024-02-21_00-25-14,231.4,0.74,158.5
2024-02-21_00-25-15,231.4,0.74,160.2
2024-02-21_00-25-16,231.4,0.74,159.5
2024-02-21_00-25-17,231.4,0.72,156.1
2024-02-21_00-25-18,231.4,0.73,156.6
2024-02-21_00-25-19,231.4,0.73,156.6
2024-02-21_00-25-20,231.4,0.72,155.5
2024-02-21_00-25-22,231.4,0.72,155.9
2024-02-21_00-25-23,231.4,0.73,157.9
2024-02-21_00-25-24,231.4,0.73,157.0
2024-02-21_00-25-25,231.4,0.74,158.6
2024-02-21_00-25-26,231.4,0.74,158.6
2024-02-21_00-25-27,231.3,0.75,162.0
2024-02-21_00-25-28,231.4,0.72,156.6
2024-02-21_00-25-29,231.4,0.69,146.7
2024-02-21_00-25-30,231.4,0.7,151.9
2024-02-21_00-25-31,231.5,0.69,148.0
2024-02-21_00-25-32,231.5,0.69,148.0
2024-02-21_00-25-33,231.5,0.69,147.1
2024-02-21_00-25-34,231.5,0.68,145.4
2024-02-21_00-25-35,231.6,0.68,145.3
2024-02-21_00-25-36,231.6,0.73,157.0
2024-02-21_00-25-37,231.6,0.72,154.9
2024-02-21_00-25-39,231.6,0.72,154.9
2024-02-21_00-25-40,231.6,0.69,147.9
2024-02-21_00-25-41,231.5,0.7,151.0
2024-02-21_00-25-42,231.5,0.68,145.8
2024-02-21_00-25-43,231.5,0.68,145.0
2024-02-21_00-25-44,231.5,0.69,148.8
2024-02-21_00-25-45,231.5,0.69,148.8
2024-02-21_00-25-46,231.5,0.69,147.3
2024-02-21_00-25-47,231.5,0.68,144.9
2024-02-21_00-25-48,231.4,0.68,144.7
2024-02-21_00-25-49,231.4,0.68,145.0
2024-02-21_00-25-50,231.4,0.68,144.6
2024-02-21_00-25-51,231.3,0.68,144.6
2024-02-21_00-25-52,231.3,0.68,145.0
2024-02-21_00-25-53,231.3,0.68,144.9
2024-02-21_00-25-54,231.3,0.68,144.7
2024-02-21_00-25-56,231.3,0.67,144.5
2024-02-21_00-25-57,231.3,0.67,144.5
2024-02-21_00-25-58,231.3,0.68,145.3
2024-02-21_00-25-59,231.3,0.67,144.6
2024-02-21_00-26-00,231.3,0.67,144.0
2024-02-21_00-26-01,231.3,0.68,145.2
2024-02-21_00-26-02,231.2,0.67,144.7
2024-02-21_00-26-03,231.2,0.67,144.7
2024-02-21_00-26-04,231.2,0.67,144.1
2024-02-21_00-26-05,231.2,0.67,144.4
2024-02-21_00-26-06,231.2,0.68,144.9
2024-02-21_00-26-07,231.1,0.68,145.2
2024-02-21_00-26-08,231.2,0.67,144.6
2024-02-21_00-26-09,231.2,0.67,144.6
2024-02-21_00-26-10,231.2,0.67,144.4
2024-02-21_00-26-11,231.2,0.68,145.2
2024-02-21_00-26-13,231.2,0.68,145.1
2024-02-21_00-26-14,231.1,0.67,144.4
2024-02-21_00-26-15,231.1,0.7,149.9
2024-02-21_00-26-16,231.1,0.7,149.9
2024-02-21_00-26-17,231.1,0.69,147.3
2024-02-21_00-26-18,231.0,0.7,149.4
2024-02-21_00-26-19,231.0,0.7,151.5
2024-02-21_00-26-20,231.0,0.74,158.8
2024-02-21_00-26-21,231.0,0.72,155.3
2024-02-21_00-26-22,231.0,0.72,155.3
2024-02-21_00-26-23,230.8,0.74,157.9
2024-02-21_00-26-24,230.9,0.71,153.8
2024-02-21_00-26-25,230.8,0.73,157.5
2024-02-21_00-26-26,230.8,0.74,159.3
2024-02-21_00-26-27,230.8,0.73,157.1
2024-02-21_00-26-28,230.8,0.73,157.1
2024-02-21_00-26-30,230.8,0.73,156.1
2024-02-21_00-26-31,230.9,0.74,160.3
2024-02-21_00-26-32,230.9,0.73,156.4
2024-02-21_00-26-33,230.9,0.74,158.9
2024-02-21_00-26-34,231.0,0.75,161.8
2024-02-21_00-26-35,231.0,0.75,161.8
2024-02-21_00-26-36,231.1,0.68,144.6
2024-02-21_00-26-37,231.1,0.68,144.8
2024-02-21_00-26-38,231.1,0.69,149.0
2024-02-21_00-26-39,231.1,0.67,144.2
2024-02-21_00-26-40,231.1,0.67,144.2
2024-02-21_00-26-41,231.1,0.68,144.9
2024-02-21_00-26-42,231.0,0.83,179.2
2024-02-21_00-26-43,231.0,0.78,168.4
2024-02-21_00-26-44,231.0,0.74,160.5
2024-02-21_00-26-45,231.0,0.69,147.3
2024-02-21_00-26-47,231.0,0.69,147.3
2024-02-21_00-26-48,231.0,0.68,144.5
2024-02-21_00-26-49,230.9,0.68,144.3
2024-02-21_00-26-50,230.9,0.69,147.6
2024-02-21_00-26-51,230.9,0.7,149.7
2024-02-21_00-26-52,230.9,0.68,146.0
2024-02-21_00-26-53,230.9,0.68,146.0
2024-02-21_00-26-54,231.0,0.67,144.1
2024-02-21_00-26-55,230.9,0.68,144.7
2024-02-21_00-26-56,231.0,0.7,150.6
2024-02-21_00-26-57,231.0,0.68,145.5
2024-02-21_00-26-58,231.1,0.68,144.6
2024-02-21_00-26-59,231.1,0.68,144.6
2024-02-21_00-27-00,231.1,0.68,144.6
2024-02-21_00-27-01,231.0,0.68,145.5
2024-02-21_00-27-02,231.0,0.68,144.6
2024-02-21_00-27-04,230.9,0.68,144.7
2024-02-21_00-27-05,230.9,0.68,146.2
2024-02-21_00-27-06,230.9,0.68,146.2
2024-02-21_00-27-07,231.0,0.68,144.7
2024-02-21_00-27-08,231.0,0.68,144.7
2024-02-21_00-27-09,230.9,0.68,144.8
2024-02-21_00-27-10,230.9,0.67,144.3
2024-02-21_00-27-11,231.1,0.68,144.6
2024-02-21_00-27-12,231.1,0.68,144.6
2024-02-21_00-27-13,231.0,0.68,144.9
2024-02-21_00-27-14,231.0,0.68,144.6
2024-02-21_00-27-15,231.1,0.67,144.0
2024-02-21_00-27-16,231.1,0.67,144.2
2024-02-21_00-27-17,231.1,0.67,144.3
2024-02-21_00-27-18,231.1,0.67,144.3
2024-02-21_00-27-19,231.0,0.67,144.2
2024-02-21_00-27-21,231.3,0.67,144.2
2024-02-21_00-27-22,231.2,0.7,151.4
2024-02-21_00-27-23,231.2,0.7,149.2
2024-02-21_00-27-24,231.2,0.7,149.2
2024-02-21_00-27-25,231.2,0.7,150.9
2024-02-21_00-27-26,231.2,0.72,154.9
2024-02-21_00-27-27,231.2,0.73,157.0
2024-02-21_00-27-28,231.2,0.74,159.5
2024-02-21_00-27-29,231.2,0.74,159.9
2024-02-21_00-27-30,231.2,0.74,159.9
2024-02-21_00-27-31,231.2,0.72,154.8
2024-02-21_00-27-32,231.1,0.73,156.6
2024-02-21_00-27-33,231.1,0.73,158.4
2024-02-21_00-27-34,231.0,0.73,156.5
2024-02-21_00-27-35,231.0,0.72,155.6
2024-02-21_00-27-36,231.0,0.72,155.6
2024-02-21_00-27-38,231.0,0.73,157.8
2024-02-21_00-27-39,231.0,0.75,161.3
2024-02-21_00-27-40,231.0,0.74,158.5
2024-02-21_00-27-41,231.0,0.72,154.6
2024-02-21_00-27-42,231.0,0.7,148.9
2024-02-21_00-27-43,231.0,0.7,148.9
2024-02-21_00-27-44,231.1,0.74,159.1
2024-02-21_00-27-45,231.2,0.7,150.3
2024-02-21_00-27-46,231.2,0.69,149.1
2024-02-21_00-27-47,231.2,0.68,144.8
2024-02-21_00-27-48,231.2,0.69,147.2
2024-02-21_00-27-49,231.2,0.69,147.2
2024-02-21_00-27-50,231.2,0.69,147.1
2024-02-21_00-27-51,231.1,0.72,155.6
2024-02-21_00-27-52,231.2,0.69,147.4
2024-02-21_00-27-53,231.2,0.69,147.9
2024-02-21_00-27-54,231.2,0.69,147.1
2024-02-21_00-27-56,231.2,0.69,147.1
2024-02-21_00-27-57,231.1,0.69,148.1
2024-02-21_00-27-58,231.1,0.71,153.0
2024-02-21_00-27-59,231.1,0.68,146.4
2024-02-21_00-28-00,231.1,0.69,148.7
2024-02-21_00-28-01,231.1,0.68,145.4
2024-02-21_00-28-02,231.1,0.68,145.4
2024-02-21_00-28-03,231.1,0.68,146.6
2024-02-21_00-28-04,231.0,0.67,144.2
2024-02-21_00-28-05,231.0,0.68,146.3
2024-02-21_00-28-06,231.1,0.68,145.3
2024-02-21_00-28-07,231.0,0.7,150.2
2024-02-21_00-28-08,231.0,0.7,150.2
2024-02-21_00-28-09,231.0,0.7,151.1
2024-02-21_00-28-10,231.0,0.68,146.3
2024-02-21_00-28-11,231.0,0.68,144.7
2024-02-21_00-28-13,230.9,0.67,144.1
2024-02-21_00-28-14,230.9,0.67,144.1
2024-02-21_00-28-15,230.9,0.67,144.1
2024-02-21_00-28-16,230.9,0.67,143.9
2024-02-21_00-28-17,230.9,0.69,147.1
2024-02-21_00-28-18,230.9,0.7,150.1
2024-02-21_00-28-19,230.9,0.68,146.6
2024-02-21_00-28-20,230.9,0.68,146.6
2024-02-21_00-28-21,231.0,0.68,145.4
2024-02-21_00-28-22,230.9,0.68,146.2
2024-02-21_00-28-23,230.8,0.69,146.9
2024-02-21_00-28-24,231.0,0.68,145.4
2024-02-21_00-28-25,231.0,0.69,147.3
2024-02-21_00-28-26,231.0,0.69,147.3
2024-02-21_00-28-27,231.1,0.7,149.1
2024-02-21_00-28-28,231.2,0.69,147.9
2024-02-21_00-28-30,231.1,0.68,144.6
2024-02-21_00-28-31,231.2,0.67,144.1
2024-02-21_00-28-32,231.0,0.67,144.0
2024-02-21_00-28-33,231.0,0.67,144.0
2024-02-21_00-28-34,230.9,0.68,145.1
2024-02-21_00-28-35,230.8,0.68,144.4
2024-02-21_00-28-36,230.8,0.68,144.3
2024-02-21_00-28-37,230.8,0.68,145.1
2024-02-21_00-28-38,230.8,0.7,149.2
2024-02-21_00-28-39,230.8,0.7,149.2
2024-02-21_00-28-40,230.9,0.68,144.7
2024-02-21_00-28-41,230.9,0.68,145.0
2024-02-21_00-28-42,230.8,0.68,146.0
2024-02-21_00-28-43,230.7,0.68,144.8
2024-02-21_00-28-44,230.7,0.68,145.9
2024-02-21_00-28-45,230.7,0.68,144.8
2024-02-21_00-28-47,230.7,0.68,144.8
2024-02-21_00-28-48,230.9,0.68,144.8
2024-02-21_00-28-49,230.9,0.68,145.0
2024-02-21_00-28-50,230.9,0.68,144.5
2024-02-21_00-28-51,230.8,0.67,143.8
2024-02-21_00-28-52,230.8,0.67,143.8
2024-02-21_00-28-53,230.9,0.67,143.9
2024-02-21_00-28-54,230.8,0.68,144.4
2024-02-21_00-28-55,230.9,0.67,144.0
2024-02-21_00-28-56,230.8,0.67,144.2
2024-02-21_00-28-57,230.8,0.67,144.2
2024-02-21_00-28-58,230.8,0.68,145.0
2024-02-21_00-28-59,230.8,0.68,144.3
2024-02-21_00-29-00,230.8,0.67,144.1
2024-02-21_00-29-01,230.9,0.68,145.5
2024-02-21_00-29-02,230.9,0.68,145.7
2024-02-21_00-29-04,230.9,0.68,145.7
2024-02-21_00-29-05,230.8,0.68,144.9
2024-02-21_00-29-06,230.9,0.68,145.0
2024-02-21_00-29-07,230.8,0.68,144.4
2024-02-21_00-29-08,230.8,0.68,144.4
2024-02-21_00-29-09,230.8,0.67,144.1
2024-02-21_00-29-10,230.8,0.67,144.1
2024-02-21_00-29-11,230.8,0.68,144.7
2024-02-21_00-29-12,230.8,0.67,143.9
2024-02-21_00-29-13,231.0,0.68,145.4
2024-02-21_00-29-14,231.1,0.68,144.5
2024-02-21_00-29-15,231.1,0.68,144.7
2024-02-21_00-29-16,231.1,0.68,144.7
2024-02-21_00-29-17,231.0,0.68,144.6
2024-02-21_00-29-18,230.9,0.68,145.4
2024-02-21_00-29-19,230.9,0.68,144.6
2024-02-21_00-29-21,230.8,0.67,144.0
2024-02-21_00-29-22,230.8,0.68,144.3
2024-02-21_00-29-23,230.9,0.68,145.8
2024-02-21_00-29-24,230.9,0.68,145.8
2024-02-21_00-29-25,230.9,0.68,144.9
2024-02-21_00-29-26,230.9,0.68,144.4
2024-02-21_00-29-27,230.9,0.68,145.0
2024-02-21_00-29-28,230.9,0.67,144.2
2024-02-21_00-29-29,231.0,0.69,148.8
2024-02-21_00-29-30,231.0,0.69,148.8
2024-02-21_00-29-31,230.9,0.68,144.4
2024-02-21_00-29-32,230.9,0.68,145.0
2024-02-21_00-29-33,230.9,0.68,144.7
2024-02-21_00-29-34,230.9,0.68,144.6
2024-02-21_00-29-35,230.9,0.68,144.6
2024-02-21_00-29-36,231.0,0.68,144.4
2024-02-21_00-29-38,231.0,0.67,144.1
2024-02-21_00-29-39,230.9,0.69,146.9
2024-02-21_00-29-40,230.9,0.68,146.1
2024-02-21_00-29-41,230.9,0.68,146.1
2024-02-21_00-29-42,231.1,0.68,144.6
2024-02-21_00-29-43,231.2,0.67,144.2
2024-02-21_00-29-44,231.4,0.67,144.5
2024-02-21_00-29-45,231.4,0.67,144.0
2024-02-21_00-29-46,231.2,0.68,144.6
2024-02-21_00-29-47,231.2,0.68,144.6
2024-02-21_00-29-48,231.1,0.67,144.0
2024-02-21_00-29-49,231.1,0.67,143.9
2024-02-21_00-29-50,231.0,0.67,144.1
2024-02-21_00-29-51,231.0,0.67,144.3
2024-02-21_00-29-52,231.0,0.68,144.8
2024-02-21_00-29-53,231.1,0.68,144.8
2024-02-21_00-29-55,231.1,0.68,144.8
2024-02-21_00-29-56,231.1,0.68,145.5
2024-02-21_00-29-57,231.1,0.67,144.5
2024-02-21_00-29-58,231.3,0.68,144.9
2024-02-21_00-29-59,231.4,0.67,144.3
2024-02-21_00-30-00,231.3,0.68,145.2
2024-02-21_00-30-01,231.3,0.68,145.2
2024-02-21_00-30-02,231.1,0.68,145.0
2024-02-21_00-30-03,231.0,0.67,144.6
2024-02-21_00-30-04,230.9,0.68,146.1
2024-02-21_00-30-05,231.0,0.67,144.4
2024-02-21_00-30-06,231.2,0.68,144.8
2024-02-21_00-30-07,231.2,0.68,144.8
2024-02-21_00-30-08,231.3,0.68,144.7
2024-02-21_00-30-09,231.4,0.68,145.0
2024-02-21_00-30-10,231.2,0.68,146.2
2024-02-21_00-30-11,231.1,0.68,145.0
2024-02-21_00-30-13,231.1,0.68,144.7
2024-02-21_00-30-14,231.1,0.68,144.7
2024-02-21_00-30-15,231.0,0.68,145.0
2024-02-21_00-30-16,231.0,0.68,144.8
2024-02-21_00-30-17,231.0,0.68,144.4
2024-02-21_00-30-18,231.0,0.68,144.7
2024-02-21_00-30-19,231.0,0.68,144.7
2024-02-21_00-30-20,231.0,0.67,144.0
2024-02-21_00-30-21,231.0,0.67,143.6
2024-02-21_00-30-22,231.1,0.67,144.3
2024-02-21_00-30-23,231.2,0.67,144.3
2024-02-21_00-30-24,231.3,0.67,144.0
2024-02-21_00-30-25,231.3,0.67,144.0
2024-02-21_00-30-26,231.3,0.67,144.5
2024-02-21_00-30-27,231.3,0.67,143.8
2024-02-21_00-30-28,231.3,0.68,144.6
2024-02-21_00-30-30,231.4,0.67,144.0
2024-02-21_00-30-31,231.4,0.67,143.9
2024-02-21_00-30-32,231.4,0.67,143.9
2024-02-21_00-30-33,231.5,0.67,144.2
2024-02-21_00-30-34,231.6,0.68,144.6
2024-02-21_00-30-35,231.6,0.67,144.9
2024-02-21_00-30-36,231.6,0.67,144.1
2024-02-21_00-30-37,231.6,0.67,144.0
2024-02-21_00-30-38,231.6,0.67,144.0
2024-02-21_00-30-39,231.6,0.68,144.9
2024-02-21_00-30-40,231.5,0.7,149.6
2024-02-21_00-30-41,231.6,0.67,144.7
2024-02-21_00-30-42,231.6,0.67,144.3
2024-02-21_00-30-43,231.5,0.68,145.4
2024-02-21_00-30-44,231.5,0.68,145.4
2024-02-21_00-30-45,231.6,0.67,144.0
2024-02-21_00-30-47,231.6,0.67,144.3
2024-02-21_00-30-48,231.5,0.67,144.0
2024-02-21_00-30-49,231.4,0.68,145.2
2024-02-21_00-30-50,231.4,0.68,144.7
2024-02-21_00-30-51,231.4,0.68,144.7
2024-02-21_00-30-52,231.5,0.68,145.0
2024-02-21_00-30-53,231.5,0.68,144.9
2024-02-21_00-30-54,231.5,0.68,144.9
2024-02-21_00-30-55,231.5,0.67,144.3
2024-02-21_00-30-56,231.4,0.67,144.4
2024-02-21_00-30-57,231.4,0.67,144.4
2024-02-21_00-30-58,231.5,0.68,144.8
2024-02-21_00-30-59,231.4,0.68,144.7
2024-02-21_00-31-00,231.5,0.68,145.1
2024-02-21_00-31-01,231.5,0.68,145.5
2024-02-21_00-31-02,231.5,0.68,145.2
2024-02-21_00-31-04,231.4,0.68,145.2
2024-02-21_00-31-05,231.5,0.67,144.4
2024-02-21_00-31-06,231.6,0.67,144.1
2024-02-21_00-31-07,231.6,0.68,145.2
2024-02-21_00-31-08,231.5,0.68,145.9
2024-02-21_00-31-09,231.5,0.68,145.9
2024-02-21_00-31-10,231.6,0.68,145.1
2024-02-21_00-31-11,231.6,0.68,145.0
2024-02-21_00-31-12,231.6,0.68,144.8
2024-02-21_00-31-13,231.6,0.68,145.1
2024-02-21_00-31-14,231.7,0.68,145.0
2024-02-21_00-31-15,231.7,0.68,145.0
2024-02-21_00-31-16,232.1,0.68,145.4
2024-02-21_00-31-17,232.0,0.68,145.2
2024-02-21_00-31-18,232.1,0.67,144.8
2024-02-21_00-31-19,232.1,0.67,144.5
2024-02-21_00-31-21,232.0,0.67,144.7
2024-02-21_00-31-22,232.0,0.67,144.7
2024-02-21_00-31-23,231.9,0.68,145.9
2024-02-21_00-31-24,231.9,0.67,144.4
2024-02-21_00-31-25,231.9,0.68,145.3
2024-02-21_00-31-26,231.9,0.67,144.5
2024-02-21_00-31-27,232.0,0.68,145.2
2024-02-21_00-31-28,232.0,0.68,145.2
2024-02-21_00-31-29,231.9,0.68,145.2
2024-02-21_00-31-30,231.9,0.69,149.3
2024-02-21_00-31-31,231.9,0.67,144.9
2024-02-21_00-31-32,232.0,0.67,144.5
2024-02-21_00-31-33,231.9,0.67,144.2
2024-02-21_00-31-34,231.9,0.67,144.2
2024-02-21_00-31-35,231.8,0.67,144.4
2024-02-21_00-31-36,231.8,0.67,144.3
2024-02-21_00-31-38,231.8,0.67,144.4
2024-02-21_00-31-39,231.8,0.67,144.4
2024-02-21_00-31-40,231.7,0.69,148.8
2024-02-21_00-31-41,231.7,0.69,148.8
2024-02-21_00-31-42,231.8,0.67,144.4
2024-02-21_00-31-43,231.8,0.67,144.4
2024-02-21_00-31-44,231.8,0.68,145.2
2024-02-21_00-31-45,231.8,0.67,144.9
2024-02-21_00-31-46,232.0,0.68,145.3
2024-02-21_00-31-47,232.0,0.68,145.3
2024-02-21_00-31-48,232.0,0.68,145.9
2024-02-21_00-31-49,232.1,0.67,144.7
2024-02-21_00-31-50,232.2,0.68,145.8
2024-02-21_00-31-51,232.2,0.67,145.0
2024-02-21_00-31-52,232.2,0.67,145.0
2024-02-21_00-31-53,232.2,0.68,145.2
2024-02-21_00-31-55,232.2,0.67,144.8
2024-02-21_00-31-56,232.2,0.68,145.4
2024-02-21_00-31-57,232.2,0.68,145.3
2024-02-21_00-31-58,232.2,0.68,145.4
2024-02-21_00-31-59,232.2,0.68,145.4
2024-02-21_00-32-00,232.2,0.67,144.7
2024-02-21_00-32-01,232.2,0.68,145.2
2024-02-21_00-32-02,232.2,0.67,145.1
2024-02-21_00-32-03,232.2,0.67,144.9
2024-02-21_00-32-04,232.2,0.68,146.6
2024-02-21_00-32-05,232.2,0.68,146.6
2024-02-21_00-32-06,232.1,0.68,145.2
2024-02-21_00-32-07,232.1,0.68,145.4
2024-02-21_00-32-08,232.1,0.68,145.0
2024-02-21_00-32-09,232.1,0.68,145.3
2024-02-21_00-32-10,232.1,0.67,144.7
2024-02-21_00-32-12,232.1,0.67,144.7
2024-02-21_00-32-13,232.1,0.68,145.4
2024-02-21_00-32-14,232.2,0.67,144.9
2024-02-21_00-32-15,232.1,0.68,146.9
2024-02-21_00-32-16,232.1,0.71,153.3
2024-02-21_00-32-17,232.1,0.68,145.4
2024-02-21_00-32-18,232.1,0.68,145.4
2024-02-21_00-32-19,232.0,0.68,145.0
2024-02-21_00-32-20,232.0,0.67,144.7
2024-02-21_00-32-21,232.0,0.67,144.6
2024-02-21_00-32-22,231.9,0.67,144.1
2024-02-21_00-32-23,231.9,0.67,144.5
2024-02-21_00-32-24,231.9,0.67,144.5
2024-02-21_00-32-25,232.0,0.67,144.6
2024-02-21_00-32-26,232.0,0.67,144.5
2024-02-21_00-32-27,232.0,0.68,145.1
2024-02-21_00-32-29,231.9,0.72,155.4
2024-02-21_00-32-30,231.9,0.72,155.8
2024-02-21_00-32-31,231.9,0.72,155.8
2024-02-21_00-32-32,232.0,0.68,145.4
2024-02-21_00-32-33,232.0,0.68,145.0
2024-02-21_00-32-34,232.0,0.68,147.0
2024-02-21_00-32-35,232.0,0.67,144.9
2024-02-21_00-32-36,232.0,0.67,144.9
2024-02-21_00-32-37,232.1,0.67,144.6
2024-02-21_00-32-38,232.1,0.73,156.3
2024-02-21_00-32-39,232.1,0.85,186.7
2024-02-21_00-32-40,232.2,0.86,186.8
2024-02-21_00-32-41,232.2,0.87,190.3
2024-02-21_00-32-42,232.2,0.87,190.3
2024-02-21_00-32-43,232.4,0.7,153.1
2024-02-21_00-32-44,232.5,0.68,145.7
2024-02-21_00-32-46,232.5,0.67,145.1
2024-02-21_00-32-47,232.5,0.68,146.8
2024-02-21_00-32-48,232.5,0.68,145.7
2024-02-21_00-32-49,232.5,0.68,145.7
2024-02-21_00-32-50,232.5,0.67,145.3
2024-02-21_00-32-51,232.5,0.67,144.8
2024-02-21_00-32-52,232.7,0.67,145.2
2024-02-21_00-32-53,232.7,0.67,144.6
2024-02-21_00-32-54,232.7,0.68,145.7
2024-02-21_00-32-55,232.7,0.68,145.7
2024-02-21_00-32-56,232.6,0.67,145.3
2024-02-21_00-32-57,232.6,0.67,144.9
2024-02-21_00-32-58,232.6,0.68,145.6
2024-02-21_00-32-59,232.6,0.67,145.0
2024-02-21_00-33-00,232.6,0.68,145.8
2024-02-21_00-33-01,232.6,0.68,145.8
2024-02-21_00-33-02,232.6,0.67,144.8
2024-02-21_00-33-04,232.6,0.67,145.1
2024-02-21_00-33-05,232.6,0.67,145.1
2024-02-21_00-33-06,232.5,0.67,144.6
2024-02-21_00-33-07,232.4,0.68,146.0
2024-02-21_00-33-08,232.4,0.68,146.0
2024-02-21_00-33-09,232.5,0.67,145.2
2024-02-21_00-33-10,232.5,0.67,145.1
2024-02-21_00-33-11,232.5,0.68,145.5
2024-02-21_00-33-12,232.5,0.68,145.5
2024-02-21_00-33-13,232.5,0.67,144.9
2024-02-21_00-33-14,232.5,0.67,144.9
2024-02-21_00-33-15,232.5,0.68,146.8
2024-02-21_00-33-16,232.6,0.67,144.9
2024-02-21_00-33-17,232.7,0.67,145.4
2024-02-21_00-33-18,232.8,0.68,146.7
2024-02-21_00-33-19,232.8,0.67,145.2
2024-02-21_00-33-21,232.8,0.67,145.2
2024-02-21_00-33-22,232.7,0.68,145.5
2024-02-21_00-33-23,232.7,0.69,148.3
2024-02-21_00-33-24,232.7,0.68,145.5
2024-02-21_00-33-25,232.6,0.67,145.0
2024-02-21_00-33-26,232.6,0.67,145.0
2024-02-21_00-33-27,232.7,0.67,145.1
2024-02-21_00-33-28,232.7,0.67,145.2
2024-02-21_00-33-29,232.7,0.67,144.8
2024-02-21_00-33-30,232.7,0.69,149.6
2024-02-21_00-33-31,232.7,0.68,146.4
2024-02-21_00-33-32,232.7,0.68,146.4
2024-02-21_00-33-33,232.8,0.67,145.0
2024-02-21_00-33-34,232.7,0.68,145.6
2024-02-21_00-33-35,232.7,0.67,145.0
2024-02-21_00-33-36,232.7,0.68,145.5
2024-02-21_00-33-38,232.7,0.67,145.4
2024-02-21_00-33-39,232.7,0.67,145.4
2024-02-21_00-33-40,232.7,0.67,145.0
2024-02-21_00-33-41,232.7,0.69,149.8
2024-02-21_00-33-42,232.7,0.67,145.4
2024-02-21_00-33-43,232.7,0.68,145.2
2024-02-21_00-33-44,232.8,0.67,145.1
2024-02-21_00-33-45,232.8,0.67,145.1
2024-02-21_00-33-46,232.7,0.68,146.1
2024-02-21_00-33-47,232.8,0.67,145.2
2024-02-21_00-33-48,232.8,0.67,145.3
2024-02-21_00-33-49,232.8,0.67,145.0
2024-02-21_00-33-50,232.8,0.68,146.1
2024-02-21_00-33-51,232.8,0.68,146.1
2024-02-21_00-33-52,232.7,0.68,145.7
2024-02-21_00-33-53,232.7,0.67,145.2
2024-02-21_00-33-55,232.6,0.67,145.1
