Timestamp,Voltage,Current,Power
2024-02-20_21-32-45,222.0,0.7,143.5
2024-02-20_21-32-46,222.0,0.71,145.6
2024-02-20_21-32-47,222.0,0.71,145.6
2024-02-20_21-32-48,221.9,0.7,143.4
2024-02-20_21-32-49,221.9,0.73,150.3
2024-02-20_21-32-50,221.9,0.7,143.9
2024-02-20_21-32-51,221.9,0.7,144.9
2024-02-20_21-32-52,221.8,0.7,143.7
2024-02-20_21-32-53,221.8,0.7,143.7
2024-02-20_21-32-54,221.7,0.7,144.1
2024-02-20_21-32-55,221.7,0.7,144.0
2024-02-20_21-32-56,221.7,0.7,144.3
2024-02-20_21-32-57,221.9,0.7,144.6
2024-02-20_21-32-58,221.9,0.7,144.6
2024-02-20_21-32-59,221.9,0.7,144.3
2024-02-20_21-33-00,221.9,0.7,144.6
2024-02-20_21-33-02,221.8,0.71,145.1
2024-02-20_21-33-03,221.8,0.7,144.1
2024-02-20_21-33-04,221.7,0.7,143.9
2024-02-20_21-33-05,221.7,0.7,143.9
2024-02-20_21-33-06,221.4,0.7,144.9
2024-02-20_21-33-07,221.7,0.7,143.9
2024-02-20_21-33-08,221.8,0.7,143.8
2024-02-20_21-33-09,221.6,0.7,144.2
2024-02-20_21-33-10,221.7,0.7,144.3
2024-02-20_21-33-11,221.7,0.7,144.3
2024-02-20_21-33-12,221.7,0.73,151.6
2024-02-20_21-33-13,221.8,0.7,144.5
2024-02-20_21-33-14,221.7,0.7,144.5
2024-02-20_21-33-15,221.8,0.7,144.0
2024-02-20_21-33-16,222.0,0.7,144.1
2024-02-20_21-33-17,222.0,0.7,144.1
2024-02-20_21-33-19,221.8,0.7,143.7
2024-02-20_21-33-20,221.9,0.7,144.6
2024-02-20_21-33-21,221.9,0.7,143.9
2024-02-20_21-33-22,221.8,0.7,144.3
2024-02-20_21-33-23,221.8,0.75,154.2
2024-02-20_21-33-24,221.8,0.75,154.2
2024-02-20_21-33-25,221.9,0.72,147.9
2024-02-20_21-33-26,221.8,0.75,154.8
2024-02-20_21-33-27,221.7,0.72,149.5
2024-02-20_21-33-28,221.7,0.73,151.3
2024-02-20_21-33-29,221.7,0.73,150.8
2024-02-20_21-33-30,221.7,0.73,150.8
2024-02-20_21-33-31,221.6,0.73,151.8
2024-02-20_21-33-32,221.7,0.74,152.4
2024-02-20_21-33-33,221.8,0.71,146.6
2024-02-20_21-33-34,221.8,0.72,148.2
2024-02-20_21-33-36,221.7,0.75,155.0
2024-02-20_21-33-37,221.7,0.75,155.0
2024-02-20_21-33-38,221.8,0.74,152.0
2024-02-20_21-33-39,221.8,0.8,166.4
2024-02-20_21-33-40,221.7,0.85,178.8
2024-02-20_21-33-41,221.8,0.83,172.6
2024-02-20_21-33-42,221.8,0.83,174.2
2024-02-20_21-33-43,221.8,0.83,174.2
2024-02-20_21-33-44,221.8,0.73,150.7
2024-02-20_21-33-45,221.9,0.72,148.1
2024-02-20_21-33-46,222.0,0.71,146.6
2024-02-20_21-33-47,222.0,0.7,143.9
2024-02-20_21-33-48,222.0,0.7,143.9
2024-02-20_21-33-49,222.0,0.7,143.7
2024-02-20_21-33-50,222.0,0.71,147.0
2024-02-20_21-33-51,222.0,0.7,144.3
2024-02-20_21-33-52,222.1,0.7,143.6
2024-02-20_21-33-54,222.1,0.72,148.6
2024-02-20_21-33-55,222.1,0.72,148.6
2024-02-20_21-33-56,222.0,0.72,148.4
2024-02-20_21-33-57,222.0,0.75,154.6
2024-02-20_21-33-58,222.1,0.73,152.4
2024-02-20_21-33-59,222.2,0.73,151.7
2024-02-20_21-34-00,222.0,0.77,159.3
2024-02-20_21-34-01,222.0,0.77,159.3
2024-02-20_21-34-02,222.1,0.71,146.7
2024-02-20_21-34-03,222.2,0.72,147.9
2024-02-20_21-34-04,222.1,0.72,147.8
2024-02-20_21-34-05,222.0,0.74,154.3
2024-02-20_21-34-06,222.0,0.71,146.4
2024-02-20_21-34-07,222.1,0.71,145.5
2024-02-20_21-34-08,222.1,0.71,145.5
2024-02-20_21-34-09,222.0,0.71,146.4
2024-02-20_21-34-11,222.1,0.74,152.7
2024-02-20_21-34-12,222.1,0.71,146.1
2024-02-20_21-34-13,222.1,0.72,148.5
2024-02-20_21-34-14,222.2,0.74,153.3
2024-02-20_21-34-15,222.2,0.74,153.3
2024-02-20_21-34-16,222.2,0.73,152.1
2024-02-20_21-34-17,222.1,0.72,148.5
2024-02-20_21-34-18,222.1,0.73,149.8
2024-02-20_21-34-19,222.0,0.72,147.9
2024-02-20_21-34-20,222.0,0.7,145.2
2024-02-20_21-34-21,222.1,0.7,145.2
2024-02-20_21-34-22,222.1,0.72,147.6
2024-02-20_21-34-23,222.1,0.74,153.9
2024-02-20_21-34-24,222.0,0.73,151.7
2024-02-20_21-34-25,222.1,0.71,146.6
2024-02-20_21-34-26,222.1,0.71,146.6
2024-02-20_21-34-28,222.0,0.69,142.8
2024-02-20_21-34-29,222.2,0.71,147.9
2024-02-20_21-34-30,222.1,0.71,146.3
2024-02-20_21-34-31,222.2,0.76,158.7
2024-02-20_21-34-32,222.2,0.76,158.7
2024-02-20_21-34-33,222.2,0.74,151.8
2024-02-20_21-34-34,222.2,0.76,157.4
2024-02-20_21-34-35,222.1,0.73,151.4
2024-02-20_21-34-36,221.9,0.76,157.3
2024-02-20_21-34-37,222.0,0.75,154.2
2024-02-20_21-34-38,221.9,0.73,150.0
2024-02-20_21-34-39,221.9,0.73,150.0
2024-02-20_21-34-40,221.9,0.73,151.1
2024-02-20_21-34-41,221.9,0.78,160.9
2024-02-20_21-34-42,222.0,0.74,154.1
2024-02-20_21-34-43,222.0,0.77,159.1
2024-02-20_21-34-45,222.1,0.72,149.0
2024-02-20_21-34-46,222.1,0.72,149.0
2024-02-20_21-34-47,222.2,0.7,144.6
2024-02-20_21-34-48,222.2,0.71,146.6
2024-02-20_21-34-49,222.1,0.73,150.5
2024-02-20_21-34-50,222.2,0.73,150.4
2024-02-20_21-34-51,222.2,0.74,153.2
2024-02-20_21-34-52,222.2,0.74,153.2
2024-02-20_21-34-53,222.1,0.73,151.2
2024-02-20_21-34-54,222.1,0.71,147.4
2024-02-20_21-34-55,222.1,0.7,144.6
2024-02-20_21-34-56,222.1,0.73,150.2
2024-02-20_21-34-57,222.1,0.76,158.4
2024-02-20_21-34-58,222.1,0.76,158.4
2024-02-20_21-34-59,222.1,0.79,164.0
2024-02-20_21-35-00,222.1,0.77,161.0
2024-02-20_21-35-02,222.2,0.73,150.5
2024-02-20_21-35-03,222.3,0.71,146.7
2024-02-20_21-35-04,222.2,0.72,147.7
2024-02-20_21-35-05,222.2,0.72,147.7
2024-02-20_21-35-06,222.3,0.7,144.4
2024-02-20_21-35-07,222.3,0.71,146.8
2024-02-20_21-35-08,222.3,0.7,143.6
2024-02-20_21-35-09,222.3,0.7,143.7
2024-02-20_21-35-10,222.3,0.7,143.7
2024-02-20_21-35-11,222.3,0.7,144.9
2024-02-20_21-35-12,222.3,0.72,149.1
2024-02-20_21-35-13,222.3,0.7,143.4
2024-02-20_21-35-14,222.4,0.71,146.9
2024-02-20_21-35-15,222.3,0.73,150.4
2024-02-20_21-35-16,222.3,0.73,150.4
2024-02-20_21-35-17,222.3,0.73,150.2
2024-02-20_21-35-19,222.2,0.73,150.3
2024-02-20_21-35-20,222.1,0.74,152.9
2024-02-20_21-35-21,222.1,0.77,160.3
2024-02-20_21-35-22,222.1,0.73,150.4
2024-02-20_21-35-23,222.1,0.73,150.4
2024-02-20_21-35-24,222.1,0.74,153.0
2024-02-20_21-35-25,222.2,0.72,148.7
2024-02-20_21-35-26,222.3,0.71,145.9
2024-02-20_21-35-27,222.3,0.7,144.9
2024-02-20_21-35-28,222.4,0.7,143.4
2024-02-20_21-35-29,222.4,0.7,143.4
2024-02-20_21-35-30,222.3,0.7,144.3
2024-02-20_21-35-31,222.2,0.7,143.5
2024-02-20_21-35-32,222.3,0.71,147.7
2024-02-20_21-35-33,222.2,0.7,143.2
2024-02-20_21-35-34,222.2,0.75,154.8
2024-02-20_21-35-36,222.2,0.75,154.8
2024-02-20_21-35-37,222.2,0.74,154.0
2024-02-20_21-35-38,222.3,0.71,146.1
2024-02-20_21-35-39,222.3,0.72,148.8
2024-02-20_21-35-40,222.3,0.74,153.2
2024-02-20_21-35-41,222.4,0.7,144.3
2024-02-20_21-35-42,222.4,0.7,144.3
2024-02-20_21-35-43,222.1,0.72,149.3
2024-02-20_21-35-44,222.1,0.7,143.8
2024-02-20_21-35-45,222.0,0.7,143.4
2024-02-20_21-35-46,222.1,0.7,143.2
2024-02-20_21-35-47,222.0,0.7,143.2
2024-02-20_21-35-48,222.0,0.7,143.2
2024-02-20_21-35-49,222.1,0.7,144.1
2024-02-20_21-35-50,222.1,0.7,143.8
2024-02-20_21-35-51,222.1,0.7,143.5
2024-02-20_21-35-53,222.1,0.69,142.7
2024-02-20_21-35-54,222.1,0.69,142.7
2024-02-20_21-35-55,222.1,0.7,143.8
2024-02-20_21-35-56,221.9,0.75,155.8
2024-02-20_21-35-57,221.9,0.71,146.4
2024-02-20_21-35-58,222.0,0.73,150.1
2024-02-20_21-35-59,222.0,0.72,149.0
2024-02-20_21-36-00,222.0,0.72,149.0
2024-02-20_21-36-01,222.0,0.72,148.2
2024-02-20_21-36-02,221.9,0.74,152.8
2024-02-20_21-36-03,222.0,0.7,145.2
2024-02-20_21-36-04,222.0,0.71,147.5
2024-02-20_21-36-05,221.9,0.7,145.2
2024-02-20_21-36-06,221.9,0.7,145.2
2024-02-20_21-36-07,222.0,0.7,145.3
2024-02-20_21-36-08,221.9,0.72,148.5
2024-02-20_21-36-10,222.1,0.71,146.9
2024-02-20_21-36-11,222.4,0.7,143.5
2024-02-20_21-36-12,222.5,0.7,143.6
2024-02-20_21-36-13,222.5,0.7,143.6
2024-02-20_21-36-14,222.5,0.72,148.0
2024-02-20_21-36-15,222.5,0.71,146.5
2024-02-20_21-36-16,222.5,0.71,147.4
2024-02-20_21-36-17,222.5,0.72,147.9
2024-02-20_21-36-18,222.5,0.73,151.7
2024-02-20_21-36-19,222.5,0.73,151.7
2024-02-20_21-36-20,222.5,0.72,148.2
2024-02-20_21-36-21,222.4,0.76,157.4
2024-02-20_21-36-22,222.4,0.75,154.9
2024-02-20_21-36-23,222.5,0.74,153.5
2024-02-20_21-36-24,222.5,0.76,158.4
2024-02-20_21-36-25,222.5,0.76,158.4
2024-02-20_21-36-26,222.4,0.74,154.2
2024-02-20_21-36-28,222.5,0.7,145.1
2024-02-20_21-36-29,222.3,0.7,143.9
2024-02-20_21-36-30,222.3,0.72,148.0
2024-02-20_21-36-31,222.3,0.74,153.8
2024-02-20_21-36-32,222.3,0.74,153.8
2024-02-20_21-36-33,222.3,0.75,156.4
2024-02-20_21-36-34,222.3,0.74,153.4
2024-02-20_21-36-35,222.4,0.72,148.9
2024-02-20_21-36-36,222.3,0.71,146.7
2024-02-20_21-36-37,222.2,0.7,143.8
2024-02-20_21-36-38,222.2,0.7,143.8
2024-02-20_21-36-39,222.4,0.71,147.2
2024-02-20_21-36-40,222.4,0.7,144.7
2024-02-20_21-36-41,222.3,0.69,143.0
2024-02-20_21-36-42,222.4,0.69,143.0
2024-02-20_21-36-43,222.4,0.69,143.0
2024-02-20_21-36-45,222.3,0.7,143.3
2024-02-20_21-36-46,222.3,0.7,143.5
2024-02-20_21-36-47,222.3,0.7,143.0
2024-02-20_21-36-48,222.3,0.69,142.7
2024-02-20_21-36-49,222.3,0.69,142.6
2024-02-20_21-36-50,222.3,0.69,142.6
2024-02-20_21-36-51,222.3,0.7,143.8
2024-02-20_21-36-52,222.2,0.7,143.2
2024-02-20_21-36-53,222.2,0.7,143.9
2024-02-20_21-36-54,222.2,0.7,143.2
2024-02-20_21-36-55,222.2,0.69,141.6
2024-02-20_21-36-56,222.2,0.69,141.6
2024-02-20_21-36-57,222.1,0.68,139.8
2024-02-20_21-36-58,222.2,0.7,145.9
2024-02-20_21-36-59,222.1,0.7,143.5
2024-02-20_21-37-00,222.1,0.7,144.0
2024-02-20_21-37-02,222.0,0.69,142.4
2024-02-20_21-37-03,222.0,0.69,142.4
2024-02-20_21-37-04,222.1,0.7,142.6
2024-02-20_21-37-05,222.0,0.73,151.9
2024-02-20_21-37-06,222.1,0.7,144.8
2024-02-20_21-37-07,222.1,0.71,145.1
2024-02-20_21-37-08,221.9,0.82,172.2
2024-02-20_21-37-09,221.9,0.82,172.2
2024-02-20_21-37-10,221.9,0.8,166.8
2024-02-20_21-37-11,221.9,0.8,165.9
2024-02-20_21-37-12,222.1,0.75,156.5
2024-02-20_21-37-13,222.1,0.71,145.7
2024-02-20_21-37-14,222.1,0.8,166.8
2024-02-20_21-37-15,222.1,0.8,166.8
2024-02-20_21-37-16,222.0,0.79,163.9
2024-02-20_21-37-17,221.9,0.78,161.2
2024-02-20_21-37-19,221.9,0.81,169.1
2024-02-20_21-37-20,221.9,0.83,174.3
2024-02-20_21-37-21,222.0,0.86,179.8
2024-02-20_21-37-22,222.0,0.86,179.8
2024-02-20_21-37-23,222.0,0.8,167.5
2024-02-20_21-37-24,222.2,0.76,155.9
2024-02-20_21-37-25,222.0,0.8,166.6
2024-02-20_21-37-26,222.1,0.75,154.4
2024-02-20_21-37-27,222.1,0.75,154.4
2024-02-20_21-37-28,222.0,0.75,155.0
2024-02-20_21-37-29,222.0,0.76,157.1
2024-02-20_21-37-30,222.0,0.71,146.9
2024-02-20_21-37-31,222.0,0.7,144.1
2024-02-20_21-37-32,222.1,0.72,146.7
2024-02-20_21-37-33,222.1,0.72,146.7
2024-02-20_21-37-34,221.9,0.71,145.3
2024-02-20_21-37-36,222.0,0.7,144.0
2024-02-20_21-37-37,222.0,0.7,144.0
2024-02-20_21-37-38,222.1,0.7,144.2
2024-02-20_21-37-39,222.1,0.7,144.0
2024-02-20_21-37-40,222.1,0.7,144.0
2024-02-20_21-37-41,222.1,0.7,144.3
2024-02-20_21-37-42,222.1,0.71,147.1
2024-02-20_21-37-43,222.1,0.7,143.7
2024-02-20_21-37-44,222.1,0.7,143.2
2024-02-20_21-37-45,222.1,0.69,142.2
2024-02-20_21-37-46,222.1,0.69,142.2
2024-02-20_21-37-47,222.1,0.69,142.0
2024-02-20_21-37-48,222.1,0.69,142.4
2024-02-20_21-37-49,222.1,0.69,142.5
2024-02-20_21-37-50,222.1,0.69,142.6
2024-02-20_21-37-51,222.0,0.7,143.3
2024-02-20_21-37-53,222.0,0.7,143.3
2024-02-20_21-37-54,222.1,0.7,143.9
2024-02-20_21-37-55,222.1,0.7,143.2
2024-02-20_21-37-56,222.1,0.69,142.4
2024-02-20_21-37-57,222.1,0.69,142.3
2024-02-20_21-37-58,222.1,0.7,142.7
2024-02-20_21-37-59,222.1,0.7,142.7
2024-02-20_21-38-00,222.2,0.7,142.8
2024-02-20_21-38-01,222.2,0.7,143.4
2024-02-20_21-38-02,222.1,0.69,142.7
2024-02-20_21-38-03,222.0,0.69,142.1
2024-02-20_21-38-04,222.1,0.69,142.9
2024-02-20_21-38-05,222.1,0.69,142.9
2024-02-20_21-38-06,222.0,0.69,142.2
2024-02-20_21-38-07,222.1,0.69,141.8
2024-02-20_21-38-08,222.1,0.69,141.7
2024-02-20_21-38-10,222.1,0.69,141.9
2024-02-20_21-38-11,222.1,0.69,141.9
2024-02-20_21-38-12,222.1,0.7,144.2
2024-02-20_21-38-13,222.1,0.74,152.7
2024-02-20_21-38-14,222.3,0.74,154.6
2024-02-20_21-38-15,222.3,0.72,149.0
2024-02-20_21-38-16,222.3,0.7,143.3
2024-02-20_21-38-17,222.3,0.7,143.3
2024-02-20_21-38-18,222.3,0.69,141.9
2024-02-20_21-38-19,222.2,0.69,141.8
2024-02-20_21-38-20,222.1,0.69,142.3
2024-02-20_21-38-21,222.2,0.7,144.4
2024-02-20_21-38-22,222.2,0.69,142.6
2024-02-20_21-38-23,222.2,0.69,142.6
2024-02-20_21-38-24,222.2,0.69,142.2
2024-02-20_21-38-25,222.1,0.69,142.2
2024-02-20_21-38-26,222.0,0.69,142.2
2024-02-20_21-38-28,222.1,0.69,141.9
2024-02-20_21-38-29,222.1,0.69,142.2
2024-02-20_21-38-30,222.1,0.69,142.2
2024-02-20_21-38-31,222.2,0.69,142.3
2024-02-20_21-38-32,222.1,0.69,142.0
2024-02-20_21-38-33,222.1,0.69,142.5
2024-02-20_21-38-34,222.1,0.7,145.0
2024-02-20_21-38-35,222.2,0.69,141.7
2024-02-20_21-38-36,222.2,0.69,141.7
2024-02-20_21-38-37,222.1,0.69,142.4
2024-02-20_21-38-38,222.1,0.69,141.5
2024-02-20_21-38-39,222.0,0.69,141.6
2024-02-20_21-38-40,222.1,0.69,142.1
2024-02-20_21-38-41,222.1,0.69,141.6
2024-02-20_21-38-42,222.1,0.69,141.6
2024-02-20_21-38-43,222.1,0.69,141.8
2024-02-20_21-38-45,222.1,0.69,141.8
2024-02-20_21-38-46,222.1,0.69,141.9
2024-02-20_21-38-47,222.2,0.69,141.9
2024-02-20_21-38-48,222.1,0.69,141.8
2024-02-20_21-38-49,222.1,0.69,141.8
2024-02-20_21-38-50,222.1,0.69,141.7
2024-02-20_21-38-51,222.1,0.7,144.6
2024-02-20_21-38-52,222.0,0.69,141.8
2024-02-20_21-38-53,222.1,0.69,141.9
2024-02-20_21-38-54,222.1,0.69,142.0
2024-02-20_21-38-55,222.1,0.69,142.0
2024-02-20_21-38-56,222.0,0.7,143.3
2024-02-20_21-38-57,222.1,0.71,145.7
2024-02-20_21-38-58,222.0,0.69,142.9
2024-02-20_21-38-59,222.0,0.69,141.9
2024-02-20_21-39-00,222.0,0.69,141.9
2024-02-20_21-39-02,222.0,0.7,143.2
2024-02-20_21-39-03,222.0,0.69,141.8
2024-02-20_21-39-04,221.9,0.69,142.1
2024-02-20_21-39-05,221.9,0.69,142.3
2024-02-20_21-39-06,221.9,0.69,142.2
2024-02-20_21-39-07,221.9,0.69,142.2
2024-02-20_21-39-08,221.8,0.69,141.9
2024-02-20_21-39-09,221.8,0.69,141.8
2024-02-20_21-39-10,221.8,0.69,142.1
2024-02-20_21-39-11,221.9,0.69,142.2
2024-02-20_21-39-12,221.9,0.71,145.5
2024-02-20_21-39-13,221.9,0.71,145.5
2024-02-20_21-39-14,222.0,0.69,142.2
2024-02-20_21-39-15,222.0,0.69,141.7
2024-02-20_21-39-16,221.9,0.69,141.8
2024-02-20_21-39-17,221.9,0.69,142.0
2024-02-20_21-39-19,221.9,0.69,141.5
2024-02-20_21-39-20,221.9,0.69,141.5
2024-02-20_21-39-21,221.9,0.69,142.0
2024-02-20_21-39-22,221.9,0.69,142.0
2024-02-20_21-39-23,222.0,0.69,141.3
2024-02-20_21-39-24,221.8,0.69,141.8
2024-02-20_21-39-25,221.7,0.69,142.0
2024-02-20_21-39-26,221.7,0.69,142.0
2024-02-20_21-39-27,221.9,0.69,141.5
2024-02-20_21-39-28,221.9,0.69,141.8
2024-02-20_21-39-29,221.9,0.69,142.1
2024-02-20_21-39-30,221.9,0.69,142.3
2024-02-20_21-39-31,221.8,0.69,141.9
2024-02-20_21-39-32,221.8,0.69,141.9
2024-02-20_21-39-33,221.9,0.69,141.9
2024-02-20_21-39-34,221.9,0.71,145.6
2024-02-20_21-39-36,221.8,0.69,141.7
2024-02-20_21-39-37,221.9,0.69,141.8
2024-02-20_21-39-38,221.9,0.69,142.0
2024-02-20_21-39-39,221.9,0.69,142.0
2024-02-20_21-39-40,221.8,0.69,141.6
2024-02-20_21-39-41,221.9,0.69,141.9
2024-02-20_21-39-42,221.8,0.69,141.8
2024-02-20_21-39-43,221.9,0.69,141.6
2024-02-20_21-39-44,221.9,0.69,141.6
2024-02-20_21-39-45,221.9,0.69,141.8
2024-02-20_21-39-46,221.8,0.7,143.0
2024-02-20_21-39-47,221.8,0.69,142.3
2024-02-20_21-39-48,221.9,0.69,141.5
2024-02-20_21-39-49,221.9,0.69,142.3
2024-02-20_21-39-50,221.9,0.69,142.3
2024-02-20_21-39-51,222.0,0.69,141.5
2024-02-20_21-39-53,221.9,0.69,141.8
2024-02-20_21-39-54,221.9,0.69,141.7
2024-02-20_21-39-55,221.9,0.69,141.8
2024-02-20_21-39-56,221.9,0.69,141.7
2024-02-20_21-39-57,221.9,0.69,141.7
2024-02-20_21-39-58,221.9,0.69,141.7
2024-02-20_21-39-59,221.9,0.69,142.0
2024-02-20_21-40-00,221.7,0.74,153.3
2024-02-20_21-40-01,221.6,0.77,159.5
2024-02-20_21-40-02,221.6,0.7,143.0
2024-02-20_21-40-03,221.6,0.7,143.0
2024-02-20_21-40-04,221.7,0.79,164.4
2024-02-20_21-40-05,221.8,0.75,154.1
2024-02-20_21-40-06,221.6,0.73,150.8
2024-02-20_21-40-07,221.7,0.71,146.9
2024-02-20_21-40-08,221.7,0.71,146.4
2024-02-20_21-40-10,221.7,0.71,146.4
2024-02-20_21-40-11,221.6,0.71,147.1
2024-02-20_21-40-12,221.7,0.72,148.7
2024-02-20_21-40-13,221.6,0.71,146.3
2024-02-20_21-40-14,221.7,0.72,148.9
2024-02-20_21-40-15,221.8,0.7,144.4
2024-02-20_21-40-16,221.8,0.7,144.4
2024-02-20_21-40-17,221.8,0.69,142.7
2024-02-20_21-40-18,221.8,0.69,142.1
2024-02-20_21-40-19,221.8,0.69,142.5
2024-02-20_21-40-20,221.7,0.72,148.7
2024-02-20_21-40-21,221.9,0.69,142.5
2024-02-20_21-40-22,221.9,0.69,142.5
2024-02-20_21-40-23,221.9,0.7,142.9
2024-02-20_21-40-24,221.8,0.69,142.3
2024-02-20_21-40-25,221.8,0.69,142.3
2024-02-20_21-40-27,221.9,0.69,142.3
2024-02-20_21-40-28,221.9,0.69,142.3
2024-02-20_21-40-29,221.9,0.69,141.9
2024-02-20_21-40-30,222.0,0.7,142.8
2024-02-20_21-40-31,221.8,0.69,142.4
2024-02-20_21-40-32,221.8,0.69,142.1
2024-02-20_21-40-33,221.8,0.69,142.1
2024-02-20_21-40-34,221.8,0.69,142.1
2024-02-20_21-40-35,221.8,0.71,145.4
2024-02-20_21-40-36,221.8,0.69,142.3
2024-02-20_21-40-37,221.9,0.69,142.4
2024-02-20_21-40-38,221.8,0.69,141.8
2024-02-20_21-40-39,221.8,0.69,142.1
2024-02-20_21-40-40,221.8,0.69,142.1
2024-02-20_21-40-41,221.7,0.69,142.4
2024-02-20_21-40-42,221.6,0.69,142.0
2024-02-20_21-40-44,221.6,0.69,142.1
2024-02-20_21-40-45,221.6,0.69,141.9
2024-02-20_21-40-46,221.6,0.69,141.9
2024-02-20_21-40-47,221.6,0.69,141.9
2024-02-20_21-40-48,221.6,0.69,141.6
2024-02-20_21-40-49,221.6,0.69,141.7
2024-02-20_21-40-50,221.6,0.69,141.6
2024-02-20_21-40-51,221.6,0.69,142.0
2024-02-20_21-40-52,221.6,0.69,141.9
2024-02-20_21-40-53,221.6,0.69,141.9
2024-02-20_21-40-54,221.6,0.69,141.8
2024-02-20_21-40-55,221.6,0.69,141.9
2024-02-20_21-40-56,221.6,0.69,141.7
2024-02-20_21-40-57,221.6,0.71,146.3
2024-02-20_21-40-58,221.6,0.69,141.6
2024-02-20_21-40-59,221.6,0.69,141.6
2024-02-20_21-41-00,221.7,0.69,141.6
2024-02-20_21-41-02,221.6,0.7,142.7
2024-02-20_21-41-03,221.6,0.69,141.7
2024-02-20_21-41-04,221.6,0.69,141.9
2024-02-20_21-41-05,221.6,0.69,142.2
2024-02-20_21-41-06,221.6,0.69,142.2
2024-02-20_21-41-07,221.6,0.69,141.7
2024-02-20_21-41-08,221.6,0.69,141.8
2024-02-20_21-41-09,221.6,0.69,142.0
2024-02-20_21-41-10,221.5,0.69,142.1
2024-02-20_21-41-11,221.6,0.69,142.2
2024-02-20_21-41-12,221.6,0.69,142.2
2024-02-20_21-41-13,221.6,0.69,141.9
2024-02-20_21-41-14,221.6,0.69,142.2
2024-02-20_21-41-15,221.5,0.7,142.6
2024-02-20_21-41-16,221.5,0.7,142.6
2024-02-20_21-41-17,221.5,0.7,142.6
2024-02-20_21-41-19,221.4,0.7,143.5
2024-02-20_21-41-20,221.4,0.69,142.2
2024-02-20_21-41-21,221.4,0.69,142.1
2024-02-20_21-41-22,221.4,0.69,142.3
2024-02-20_21-41-23,221.4,0.69,141.9
2024-02-20_21-41-24,221.4,0.69,141.9
2024-02-20_21-41-25,221.4,0.69,141.7
2024-02-20_21-41-26,221.4,0.69,141.9
2024-02-20_21-41-27,221.4,0.69,141.9
2024-02-20_21-41-28,221.5,0.69,141.8
2024-02-20_21-41-29,221.4,0.7,142.7
2024-02-20_21-41-30,221.4,0.7,142.7
2024-02-20_21-41-31,221.5,0.69,141.9
2024-02-20_21-41-32,221.5,0.69,141.7
2024-02-20_21-41-33,221.5,0.69,142.0
2024-02-20_21-41-34,221.6,0.71,145.5
2024-02-20_21-41-36,221.6,0.69,142.2
2024-02-20_21-41-37,221.6,0.69,142.2
2024-02-20_21-41-38,221.6,0.69,142.1
2024-02-20_21-41-39,221.5,0.69,142.1
2024-02-20_21-41-40,221.6,0.69,141.5
2024-02-20_21-41-41,221.6,0.69,142.0
2024-02-20_21-41-42,221.5,0.69,142.3
2024-02-20_21-41-43,221.5,0.69,142.3
2024-02-20_21-41-44,221.5,0.69,141.4
2024-02-20_21-41-45,221.5,0.69,141.4
2024-02-20_21-41-46,221.6,0.69,142.1
2024-02-20_21-41-47,221.6,0.69,142.3
2024-02-20_21-41-48,221.5,0.69,141.6
2024-02-20_21-41-49,221.5,0.69,141.6
2024-02-20_21-41-50,221.5,0.69,141.4
2024-02-20_21-41-51,221.3,0.69,141.6
2024-02-20_21-41-53,221.4,0.69,141.8
2024-02-20_21-41-54,221.3,0.69,141.6
2024-02-20_21-41-55,221.4,0.69,141.2
2024-02-20_21-41-56,221.4,0.69,141.2
2024-02-20_21-41-57,221.5,0.69,141.7
2024-02-20_21-41-58,221.4,0.69,141.8
2024-02-20_21-41-59,221.5,0.69,142.0
2024-02-20_21-42-00,221.5,0.7,142.9
2024-02-20_21-42-01,221.5,0.7,142.9
2024-02-20_21-42-02,221.5,0.69,142.4
2024-02-20_21-42-03,221.5,0.69,142.1
2024-02-20_21-42-04,221.4,0.69,141.6
2024-02-20_21-42-05,221.5,0.69,141.6
2024-02-20_21-42-06,221.5,0.69,142.2
2024-02-20_21-42-07,221.5,0.69,142.2
2024-02-20_21-42-08,221.5,0.69,141.7
2024-02-20_21-42-10,221.5,0.69,141.8
2024-02-20_21-42-11,221.4,0.69,142.0
2024-02-20_21-42-12,221.4,0.69,141.9
2024-02-20_21-42-13,221.4,0.69,141.6
2024-02-20_21-42-14,221.4,0.69,141.6
2024-02-20_21-42-15,221.4,0.69,141.5
2024-02-20_21-42-16,221.3,0.73,148.9
2024-02-20_21-42-17,221.3,0.8,166.8
2024-02-20_21-42-18,221.4,0.73,152.0
2024-02-20_21-42-19,221.3,0.69,142.2
2024-02-20_21-42-20,221.3,0.69,142.2
2024-02-20_21-42-21,221.4,0.69,141.7
2024-02-20_21-42-22,221.4,0.69,141.9
2024-02-20_21-42-23,221.4,0.7,142.6
2024-02-20_21-42-24,221.4,0.69,141.9
2024-02-20_21-42-25,221.3,0.69,142.3
2024-02-20_21-42-27,221.3,0.69,142.3
2024-02-20_21-42-28,221.3,0.69,142.2
2024-02-20_21-42-29,221.4,0.69,141.8
2024-02-20_21-42-30,221.3,0.69,141.7
2024-02-20_21-42-31,221.2,0.69,142.0
2024-02-20_21-42-32,221.3,0.69,141.7
2024-02-20_21-42-33,221.3,0.69,141.7
2024-02-20_21-42-34,221.3,0.69,141.5
2024-02-20_21-42-35,221.3,0.71,145.3
2024-02-20_21-42-36,221.4,0.7,142.4
2024-02-20_21-42-37,221.3,0.69,142.0
